account_id,first_name,last_name,birth_date,gender,initial_balance,client_addr,create_date,frequency,bank_id,branch_addr,SAR,alert_id,ip_address
234,Kimberly,Pierce,7/30/1977,Female,2591.83,1,4/2/2010,Monthly,YZ,1,FALSE,,89.144.80.140
235,Jordan,Moreno,1/10/1962,Male,14486.39,28,12/3/2011,Monthly,ST,28,FALSE,,54.48.106.0
236,Joseph,Jones,2/23/1991,Male,3078.47,56,5/10/2012,Monthly,KL,56,FALSE,,249.220.59.123
237,Stephen,Daniel,5/6/1966,Male,15411.05,74,4/6/2011,Monthly,QR,74,FALSE,,123.250.142.139
238,Janet,Anderson,3/11/1954,Female,14207.37,19,12/26/2011,Monthly,EF,19,FALSE,,155.168.33.174
239,Maurice,Martinez,6/8/1958,Male,19840.63,46,12/5/2010,Monthly,QR,46,FALSE,,215.131.176.193
240,April,Walker,6/12/1996,Female,8302.02,68,11/3/2011,Monthly,WX,68,FALSE,,239.72.11.75
241,Stacy,Smith,12/14/1989,Female,14463.02,37,5/14/2010,Monthly,CD,37,FALSE,,183.72.7.64
242,Larry,Johnson,4/16/1970,Male,15693.18,11,11/5/2010,Monthly,ST,11,FALSE,,144.212.72.161
243,Brandy,Mendoza,9/16/1950,Female,5811.75,64,7/9/2012,Monthly,OP,64,FALSE,,207.230.95.231
244,Stephen,Baker,7/3/1944,Male,1239.09,2,10/28/2008,Monthly,OP,2,FALSE,,153.44.65.200
245,Erin,Harris,5/11/1962,Female,5451.71,24,10/14/2010,Monthly,ST,24,FALSE,,50.115.214.171
246,Carlos,Davidson,5/1/1987,Male,5132.63,54,10/7/2011,Monthly,CD,54,TRUE,4,81.61.81.154
247,Jeremy,Lucas,4/28/1975,Male,20908.92,75,1/27/2011,Monthly,EF,75,FALSE,,249.95.189.94
248,Patricia,Jenkins,10/6/1977,Female,1676.86,64,1/3/2012,Weekly,UV,64,FALSE,,237.169.210.182
249,Melissa,Burns,4/2/1963,Female,10446.62,15,2/9/2011,Monthly,WX,15,FALSE,,73.197.126.62
250,Angela,Lawrence,4/4/1949,Female,17295.96,19,7/5/2011,Monthly,GH,19,FALSE,,199.243.24.12
251,Vicki,Sanchez,10/24/1963,Female,17032.13,47,5/11/2009,Monthly,AB,47,FALSE,,236.57.91.217
252,Shawn,Jennings,2/1/1953,Male,14867.18,38,4/26/2010,Monthly,AB,38,FALSE,,43.159.117.142
253,James,Walker,12/3/1980,Male,15587.35,3,5/29/2011,Monthly,CD,3,FALSE,,239.123.10.161
254,David,Rowland,2/21/1980,Male,1570.45,3,8/30/2011,Monthly,IJ,3,FALSE,,45.86.86.71
255,Nancy,Long,9/18/1987,Female,17581.92,27,1/23/2010,Monthly,UV,27,FALSE,,159.106.212.91
256,Elaine,Anderson,1/24/1938,Female,9891.92,1,8/13/2011,Monthly,GH,1,FALSE,,11.52.110.140
257,Thomas,Bradley,12/3/1984,Male,15175.25,11,10/23/2011,Monthly,UV,11,FALSE,,248.146.123.144
258,Kimberly,Rodriguez,8/5/1964,Female,6459.24,65,7/11/2008,Transaction,OP,24,FALSE,,199.23.49.168
259,Colin,Strong,3/2/1962,Male,17768.59,1,8/20/2008,Monthly,AB,76,FALSE,,77.143.98.231
260,Tommy,White,7/25/1998,Male,4689.71,29,1/2/2011,Monthly,YZ,29,FALSE,,245.8.188.214
261,Raymond,Kelley,10/19/1991,Male,13788.96,38,12/8/2012,Monthly,AB,38,FALSE,,60.221.17.122
262,Danny,Smith,10/31/1989,Male,12311.52,32,5/1/2009,Transaction,QR,32,FALSE,,170.92.65.75
263,Sharon,Lester,7/22/1987,Female,18046.36,73,4/8/2011,Monthly,UV,73,FALSE,,185.254.0.35
264,Judith,Carroll,2/11/1984,Female,15044.38,39,4/14/2008,Monthly,WX,39,FALSE,,20.141.84.68
265,Nicole,Leonard,6/19/1971,Female,5244.27,8,1/23/2008,Monthly,OP,25,FALSE,,224.70.236.253
266,Jose,Robinson,7/30/1986,Male,11337.04,1,10/27/2011,Monthly,OP,1,FALSE,,111.1.137.103
267,Michael,Livingston,3/16/1997,Male,18611.89,69,5/12/2012,Monthly,AB,69,FALSE,,46.249.13.208
268,William,Robertson,11/19/1939,Male,6487.96,44,4/18/2011,Monthly,IJ,44,FALSE,,206.142.112.159
269,Yvette,Beasley,7/16/1983,Female,19524.33,54,7/18/2012,Monthly,UV,54,FALSE,,137.30.148.54
270,Ralph,Schneider,12/7/1973,Male,17681.08,17,5/8/2010,Monthly,GH,17,FALSE,,103.118.49.102
271,Roy,Woods,12/13/1979,Male,6972.9,71,3/27/2011,Monthly,CD,71,FALSE,,19.20.10.104
272,Leslie,Hodge,5/27/1947,Female,20161.99,39,10/27/2008,Monthly,WX,16,FALSE,,236.181.155.41
273,Deborah,Taylor,4/2/1945,Female,2304.92,25,3/18/2010,Monthly,WX,25,FALSE,,134.127.149.125
274,Rodney,Taylor,5/1/1993,Male,15126.4,1,3/17/2009,Monthly,GH,1,FALSE,,202.3.229.255
275,Angel,Rivers,8/27/1960,Male,11754.9,56,12/2/2008,Monthly,YZ,56,FALSE,,72.161.39.5
276,Robert,Horn,10/26/1985,Male,2355.17,7,6/8/2012,Monthly,QR,7,FALSE,,10.216.96.35
277,Leslie,Mendoza,4/27/1942,Female,13256.08,49,2/26/2012,Monthly,ST,49,FALSE,,52.187.100.141
278,Mary,Sloan,12/7/1999,Female,7738.69,1,5/4/2012,Monthly,IJ,1,FALSE,,41.76.135.88
279,Brenda,Rollins,6/26/1979,Female,14469.38,7,1/5/2012,Monthly,QR,7,FALSE,,231.106.217.187
280,Edward,Bridges,2/16/1990,Male,18759.95,66,11/23/2012,Monthly,IJ,66,FALSE,,25.96.111.150
281,Seth,Gilmore,4/27/1963,Male,7713.32,49,2/14/2011,Monthly,ST,49,FALSE,,145.60.168.97
282,Mary,Miller,5/25/1997,Female,14635.81,74,9/8/2011,Monthly,IJ,74,FALSE,,204.88.131.82
283,Lisa,Mahoney,4/27/1970,Female,11333.13,35,12/2/2012,Monthly,QR,35,FALSE,,134.157.184.98
284,Paula,Rose,12/5/1962,Female,782.16,54,4/5/2008,Monthly,CD,77,FALSE,,155.84.116.38
285,Isaiah,Mcmillan,1/9/1950,Male,5718.47,1,6/23/2008,Monthly,IJ,1,TRUE,13,235.196.237.95
286,Jenna,Lee,9/3/1983,Female,9150.23,60,9/10/2010,Monthly,IJ,60,FALSE,,178.144.88.79
287,Kathleen,Davis,11/6/1950,Female,17985.48,7,5/9/2011,Monthly,EF,7,FALSE,,0.17.154.174
288,Patricia,Nielsen,1/5/1976,Female,12783.78,71,7/25/2011,Monthly,GH,71,FALSE,,25.48.101.64
289,Ralph,Peck,7/16/1962,Male,17635.81,4,3/20/2012,Monthly,UV,4,FALSE,,142.182.161.53
290,Tommy,Livingston,4/3/1952,Male,4750.28,34,10/18/2011,Monthly,IJ,34,FALSE,,149.152.73.69
291,Steven,Simmons,2/28/1956,Male,2174.65,16,6/8/2008,Monthly,CD,16,FALSE,,239.46.89.115
292,Steven,Hoover,6/14/1987,Male,16437.99,26,8/7/2012,Monthly,OP,26,FALSE,,221.78.4.131
293,Danielle,Sexton,9/29/1989,Female,12247.11,61,10/16/2010,Monthly,QR,61,FALSE,,83.23.244.183
294,Alexis,Romero,1/8/1993,Female,11090.73,14,4/25/2012,Monthly,QR,14,FALSE,,36.244.206.11
295,Kenneth,Kemp,5/15/1998,Male,2893.76,50,8/8/2012,Monthly,GH,50,FALSE,,13.103.62.1
296,Maxwell,Brown,1/19/1993,Male,2127.61,41,1/3/2011,Monthly,UV,41,FALSE,,229.239.79.41
297,Dorothy,Martinez,1/26/1997,Female,198.03,73,7/6/2011,Monthly,KL,73,FALSE,,186.99.76.52
298,Jennifer,Taylor,5/17/1959,Female,12268.1,15,1/26/2011,Transaction,EF,15,FALSE,,62.212.252.5
299,Micheal,Thomas,3/24/1968,Male,833.75,45,12/8/2012,Monthly,AB,45,FALSE,,247.43.15.46
300,Anthony,Ramirez,8/21/2000,Male,14763.84,62,5/8/2012,Monthly,AB,62,FALSE,,173.1.116.59
301,Dennis,Sanchez,6/6/1947,Male,18641.75,76,3/10/2008,Monthly,CD,76,FALSE,,65.97.173.239
302,Samantha,Duncan,10/30/1970,Female,12865.84,36,9/16/2009,Monthly,WX,36,FALSE,,152.159.148.225
303,Morgan,Ward,6/30/1994,Female,17366.63,47,10/17/2010,Weekly,CD,47,FALSE,,2.23.96.148
304,Lisa,Hutchinson,1/27/1997,Female,3614.2,47,1/23/2012,Monthly,ST,47,FALSE,,172.69.173.2
305,Stephanie,Diaz,5/22/1953,Female,17481.82,47,11/11/2008,Monthly,UV,47,FALSE,,30.87.36.255
306,Rachel,Robertson,4/1/1970,Female,13232.59,74,2/20/2008,Monthly,OP,1,FALSE,,105.178.121.38
307,Meghan,Howard,5/18/1944,Female,10792.57,52,2/23/2012,Monthly,IJ,52,FALSE,,195.73.178.248
308,Jonathan,Hill,5/2/1940,Male,350.09,1,8/23/2011,Monthly,EF,1,FALSE,,183.83.110.63
309,Jonathan,Velazquez,3/27/1950,Male,11204.7,75,10/6/2011,Monthly,QR,75,FALSE,,132.30.235.156
310,Paula,Delgado,3/26/1945,Female,16806.29,61,8/6/2012,Monthly,CD,61,FALSE,,25.172.168.232
311,Noah,Morrow,4/14/1972,Male,12056.74,45,6/2/2008,Monthly,CD,54,FALSE,,237.43.255.16
312,James,Rodriguez,12/27/1953,Male,19793.5,1,9/18/2012,Monthly,KL,1,FALSE,,180.60.165.2
313,Steven,Pugh,12/25/1963,Male,13471.16,3,10/19/2011,Monthly,IJ,3,FALSE,,16.49.18.159
314,Lisa,Thompson,5/26/1993,Female,17671.1,42,11/24/2011,Monthly,KL,42,FALSE,,184.108.200.73
315,Alicia,King,10/19/1954,Female,5691.79,65,10/2/2010,Monthly,GH,65,FALSE,,119.147.217.130
316,Shane,Woods,5/15/1997,Male,19998.69,36,1/12/2011,Monthly,OP,36,FALSE,,114.93.184.91
317,Laura,Mejia,5/27/1995,Female,18233.45,73,12/23/2011,Monthly,UV,73,FALSE,,20.242.119.181
318,Cheyenne,Johnson,2/22/1998,Female,14535.77,35,5/24/2008,Monthly,UV,1,FALSE,,109.195.58.217
319,John,Torres,6/18/1945,Male,1057.54,74,1/20/2011,Monthly,GH,74,FALSE,,251.69.130.45
320,Ian,Hunt,12/20/1982,Male,19823.09,62,10/16/2010,Monthly,WX,62,FALSE,,75.254.76.176
321,Kathleen,Stokes,4/14/1961,Female,8648.97,17,11/25/2010,Monthly,QR,17,FALSE,,121.189.196.39
322,Kathleen,Mckay,11/18/1992,Female,20654.67,49,11/18/2010,Monthly,ST,49,FALSE,,227.10.108.104
323,Debbie,Mendez,10/19/1967,Female,1801.34,46,9/11/2011,Weekly,OP,46,FALSE,,247.135.90.115
324,Virginia,Johnson,10/7/1952,Female,8224.97,1,11/3/2008,Monthly,ST,1,FALSE,,218.179.65.175
325,David,Miller,10/13/1986,Male,8986.79,28,11/19/2011,Monthly,OP,28,FALSE,,142.40.254.61
326,Amber,Harrison,10/7/1990,Female,17714.61,64,10/13/2011,Monthly,WX,64,FALSE,,114.42.248.161
327,Jason,Miller,3/13/1998,Male,10977.55,18,4/26/2009,Monthly,WX,18,FALSE,,20.27.22.185
328,Jonathan,Fuller,7/31/1985,Male,18187.3,54,12/1/2008,Monthly,AB,54,FALSE,,227.203.195.90
329,Daniel,Castro,12/7/1966,Male,1928.98,69,11/20/2008,Monthly,IJ,5,FALSE,,22.111.242.151
330,Jacob,Flynn,6/23/1977,Male,928.2,37,1/11/2008,Monthly,WX,37,FALSE,,140.142.180.12
331,Antonio,Jones,10/8/1967,Male,3811.31,1,12/13/2008,Monthly,ST,65,FALSE,,142.223.228.235
332,Micheal,Lawson,2/12/1968,Male,11410.28,25,11/15/2010,Monthly,KL,25,FALSE,,163.138.209.116
333,Zachary,Mcknight,6/1/1957,Male,12110.24,72,6/8/2012,Monthly,GH,72,FALSE,,255.189.91.102
334,Daisy,Shelton,11/16/1939,Female,15791.68,47,10/13/2011,Monthly,KL,47,FALSE,,250.96.159.31
335,Morgan,Webb,1/20/2001,Female,4142.7,50,2/17/2012,Monthly,YZ,50,FALSE,,156.204.21.101
336,Brandon,Bass,7/28/1940,Male,11545.43,39,7/4/2009,Monthly,AB,39,FALSE,,180.167.104.69
337,Megan,Harris,10/1/1947,Female,20268.01,24,8/30/2010,Monthly,KL,24,FALSE,,210.203.149.146
338,Stacey,Garcia,3/26/1972,Female,27.25,59,10/28/2008,Monthly,ST,59,FALSE,,74.66.222.0
339,Corey,Rivera,2/7/1975,Male,17668.64,62,2/1/2011,Weekly,AB,62,FALSE,,237.120.88.172
340,Holly,Jones,1/30/1963,Female,10135.94,70,3/12/2011,Monthly,EF,70,FALSE,,93.214.144.80
341,Jason,Conner,10/23/1987,Male,153.58,20,3/10/2011,Monthly,KL,20,FALSE,,26.58.243.59
342,Anthony,Ortiz,6/15/1975,Male,6052.05,2,12/9/2008,Monthly,ST,12,FALSE,,23.22.229.116
343,Dana,Randall,1/17/1940,Female,4046.28,11,12/11/2009,Monthly,GH,11,FALSE,,61.23.70.214
344,Daniel,Clark,9/28/1958,Male,11061.78,32,5/14/2011,Monthly,CD,32,FALSE,,63.167.41.3
345,Kathy,Stone,9/12/1988,Female,18458.7,51,2/27/2008,Monthly,UV,51,FALSE,,62.143.60.58
346,Chelsea,Randolph,7/7/1990,Female,10112.52,15,4/4/2008,Monthly,OP,15,FALSE,,38.226.140.240
347,Richard,Campos,9/14/1979,Male,11604.53,1,5/6/2009,Monthly,ST,1,FALSE,,104.16.91.138
348,Michelle,Adams,12/16/1991,Female,6651.87,1,1/20/2012,Monthly,EF,1,FALSE,,74.60.128.214
349,Kristina,Fuller,8/1/1980,Female,15013.9,74,12/12/2008,Monthly,YZ,74,FALSE,,112.46.118.102
350,Taylor,Hahn,4/27/1967,Female,3136.37,1,10/23/2011,Monthly,EF,1,FALSE,,15.174.56.207
351,Donald,Jordan,9/4/1966,Male,16149.12,23,5/9/2012,Monthly,KL,23,FALSE,,3.17.224.220
352,Brittany,Miller,8/15/1990,Female,4602.4,77,7/6/2008,Monthly,UV,77,FALSE,,172.232.97.119
353,James,Martinez,11/27/1973,Male,17787.34,25,2/18/2009,Monthly,UV,25,TRUE,5,72.216.253.166
354,Jordan,Allen,4/14/1999,Male,8785.5,12,8/2/2011,Monthly,AB,12,FALSE,,23.237.67.27
355,Sandra,Cole,10/22/1973,Female,2942.36,55,9/10/2010,Monthly,QR,55,FALSE,,250.87.209.225
356,Kenneth,Russell,7/16/1989,Male,17642.81,67,6/20/2011,Monthly,WX,67,FALSE,,103.43.24.115
357,Whitney,Schmidt,6/15/1969,Female,18032.51,38,1/9/2008,Monthly,EF,38,FALSE,,142.65.84.12
358,Andrew,Shaw,7/26/1940,Male,12121.25,68,6/7/2011,Monthly,CD,68,FALSE,,3.152.109.236
359,Donald,Adams,2/28/1960,Male,20616.12,25,3/5/2010,Monthly,KL,25,FALSE,,85.7.229.185
360,Daniel,Bowers,9/26/1970,Male,11769.96,70,8/19/2009,Monthly,YZ,70,FALSE,,174.247.25.161
361,Thomas,Clark,7/24/1981,Male,8011.08,68,7/22/2011,Monthly,IJ,68,FALSE,,123.246.183.123
362,Rachel,Osborne,7/23/1987,Female,17539.46,32,5/18/2011,Monthly,ST,32,FALSE,,243.45.68.77
363,Tina,Knight,8/13/1990,Female,8481.12,68,7/4/2008,Monthly,KL,68,FALSE,,110.55.229.170
364,Nathan,Coleman,12/21/1990,Male,3581.79,14,8/16/2011,Monthly,OP,14,FALSE,,63.233.211.97
365,Juan,Gray,4/5/1964,Male,6055.43,38,5/15/2012,Monthly,CD,38,FALSE,,35.186.150.80
366,Brenda,Lane,7/30/1979,Female,2882.52,24,9/14/2012,Weekly,IJ,24,FALSE,,134.159.229.186
367,Martin,Bailey,9/1/1972,Male,3683.64,5,4/7/2008,Monthly,OP,5,FALSE,,81.250.78.6
368,Nancy,Hodges,11/19/1967,Female,20236.52,1,8/11/2012,Monthly,IJ,1,FALSE,,98.205.58.241
369,Nicholas,Wright,4/27/1979,Male,20298.11,72,9/19/2012,Monthly,ST,72,FALSE,,224.128.215.165
370,Stephanie,Hicks,10/13/1990,Female,7623.51,59,2/11/2010,Monthly,UV,59,FALSE,,53.119.26.151
371,Mary,Solomon,4/21/1974,Female,2273.02,30,8/28/2008,Monthly,GH,30,FALSE,,104.2.174.79
372,James,Smith,1/11/1997,Male,16689.24,44,2/16/2011,Monthly,OP,44,FALSE,,214.53.205.47
373,Eric,Price,12/27/2001,Male,17451.56,36,12/11/2008,Monthly,GH,36,FALSE,,174.69.146.28
374,Sarah,Griffin,9/25/1959,Female,18076.51,1,7/14/2011,Monthly,OP,1,FALSE,,14.101.92.1
375,David,Lee,5/31/1969,Male,2135.5,46,2/4/2010,Monthly,IJ,46,FALSE,,157.228.200.190
376,Jacqueline,Ramirez,6/1/1967,Female,4944.4,1,3/12/2008,Monthly,IJ,1,FALSE,,254.242.144.61
377,Raymond,Jones,6/21/1998,Male,9490.78,21,3/8/2008,Monthly,KL,21,FALSE,,58.154.80.175
378,James,Cordova,8/20/1967,Male,13263.33,11,10/26/2008,Monthly,KL,11,FALSE,,30.70.235.81
379,Robert,Robinson,1/22/1947,Male,6738.66,69,10/24/2012,Monthly,EF,69,FALSE,,29.194.215.247
380,William,Gillespie,6/19/1964,Male,5628,1,8/27/2011,Monthly,UV,1,FALSE,,90.117.4.43
381,Michelle,Stokes,9/13/1979,Female,7222.61,28,7/17/2008,Monthly,KL,28,FALSE,,203.207.158.67
382,Henry,Mccullough,5/16/1998,Male,3369.24,32,1/18/2008,Monthly,QR,32,FALSE,,238.126.253.168
383,Charles,Horne,4/12/1964,Male,11274.21,68,9/14/2012,Monthly,AB,68,FALSE,,41.154.129.121
384,Amy,Torres,4/1/1942,Female,1775.42,1,7/29/2008,Monthly,YZ,1,FALSE,,199.129.213.241
385,Jason,Allen,10/7/1960,Male,2341.3,41,4/28/2010,Monthly,CD,41,FALSE,,68.3.138.49
386,Collin,Foster,10/23/1970,Male,8687.12,55,3/13/2012,Monthly,YZ,55,FALSE,,77.193.214.202
387,Robert,Williams,8/5/1986,Male,6898.3,63,9/3/2011,Monthly,CD,63,FALSE,,25.114.5.194
388,Jonathan,Price,10/26/1955,Male,16374.84,72,4/18/2012,Weekly,AB,72,FALSE,,141.94.166.232
389,Kimberly,Paul,6/4/1962,Female,13795.61,41,7/21/2008,Monthly,EF,41,FALSE,,80.192.121.216
390,Michael,Travis,5/19/2000,Male,12324.75,1,6/11/2011,Monthly,YZ,1,FALSE,,221.236.52.113
391,Sheryl,Murray,4/7/1957,Female,18820.21,49,10/15/2011,Monthly,WX,49,FALSE,,251.211.105.137
392,Teresa,Brown,5/21/1971,Female,8275.58,70,2/5/2008,Monthly,UV,70,FALSE,,26.48.49.5
393,Michael,Sandoval,2/2/1973,Male,2478.54,74,1/21/2011,Monthly,OP,74,FALSE,,141.6.155.183
394,Sarah,Miller,7/8/1955,Female,4353.45,18,7/9/2011,Monthly,KL,18,FALSE,,165.165.228.149
395,Eric,Hart,1/6/1991,Male,15830.64,1,1/29/2011,Monthly,CD,1,FALSE,,241.198.188.197
396,Christian,Anderson,10/28/1957,Male,6143,62,3/3/2008,Monthly,QR,25,FALSE,,160.4.22.182
397,Roy,Hurst,12/8/1939,Male,625.8,6,8/11/2011,Monthly,EF,6,FALSE,,237.244.127.159
398,David,White,7/24/1979,Male,16823.01,73,1/27/2011,Monthly,EF,73,FALSE,,149.136.132.75
399,Gary,Murphy,8/1/1999,Male,1937.44,36,8/27/2010,Monthly,KL,36,FALSE,,184.169.5.136
400,Howard,Thomas,12/21/1997,Male,16259.78,13,10/25/2008,Monthly,CD,13,FALSE,,5.115.116.123
401,Richard,Jones,8/16/1966,Male,2159.22,75,8/26/2010,Monthly,GH,75,FALSE,,134.38.24.120
402,Joshua,Graham,11/16/1974,Male,19347.88,75,11/27/2012,Monthly,OP,75,FALSE,,209.213.118.251
403,Dwayne,Tate,4/28/1991,Male,5313.6,53,8/29/2009,Weekly,ST,53,FALSE,,35.202.211.204
404,Ryan,Munoz,5/2/2000,Male,14723.07,73,3/28/2008,Monthly,AB,12,FALSE,,13.198.250.86
405,Alejandro,Lopez,4/15/1996,Male,1737.82,12,2/17/2012,Monthly,QR,12,FALSE,,150.61.188.100
406,Shane,Carr,2/18/1979,Male,2856.24,9,3/19/2008,Monthly,YZ,9,FALSE,,34.101.72.125
407,Anna,Patterson,8/3/1985,Female,13876.77,60,11/29/2008,Monthly,CD,1,FALSE,,4.17.16.38
408,Julie,Johnson,1/11/1994,Female,18381.77,8,7/24/2009,Monthly,QR,8,FALSE,,208.28.235.167
409,Tim,Hill,5/26/1952,Male,6187.38,1,2/27/2008,Monthly,GH,1,FALSE,,197.29.90.80
410,Michael,Shaw,7/25/1985,Male,10858.5,63,9/3/2010,Monthly,AB,63,FALSE,,108.154.162.254
411,Danielle,Cochran,4/28/1999,Female,12350.98,54,9/2/2010,Monthly,EF,54,FALSE,,173.42.104.5
412,Brian,James,4/13/2000,Male,4016.01,18,11/5/2011,Monthly,YZ,18,FALSE,,56.98.23.58
413,Linda,Durham,9/27/1967,Female,3368.48,46,6/16/2008,Monthly,UV,46,FALSE,,199.62.192.41
414,Kirk,Austin,12/25/1995,Male,715.95,69,6/12/2008,Monthly,GH,20,FALSE,,242.149.231.64
415,Carla,Brooks,3/4/1976,Female,8252.67,1,12/24/2011,Monthly,KL,1,FALSE,,121.37.160.36
416,Eric,Dodson,12/17/1942,Male,14234.27,38,1/8/2008,Monthly,GH,38,FALSE,,131.88.9.111
417,Barbara,Hess,1/2/1983,Female,10393.2,30,8/7/2011,Monthly,GH,30,FALSE,,62.220.204.22
418,Christopher,Stafford,2/1/1984,Male,8011.64,43,12/3/2008,Monthly,YZ,43,FALSE,,143.84.7.131
419,Martin,Bryant,2/11/1997,Male,11499.42,37,6/23/2012,Monthly,OP,37,FALSE,,225.131.107.202
420,Jose,Ramirez,11/5/1998,Male,13205.14,69,4/15/2011,Monthly,WX,69,FALSE,,119.147.60.6
421,Nicole,Scott,9/27/1977,Female,1636.79,29,12/22/2011,Monthly,IJ,29,FALSE,,58.70.84.110
422,William,Fry,10/4/1996,Male,3583.41,27,12/17/2008,Weekly,YZ,27,FALSE,,2.90.148.168
423,Paula,Barker,5/19/1961,Female,10086.66,54,3/30/2012,Monthly,ST,54,TRUE,6,14.180.212.101
424,Troy,Ward,7/22/1977,Male,3424.04,74,1/28/2008,Monthly,GH,64,FALSE,,49.44.79.253
425,James,Smith,9/9/1957,Male,9803.37,26,5/9/2011,Monthly,KL,26,FALSE,,206.166.167.208
426,Gregory,Dillon,8/25/1959,Male,10053.09,47,7/29/2008,Weekly,ST,63,FALSE,,219.87.48.112
427,George,Barrera,1/16/1955,Male,3951.84,1,6/15/2008,Monthly,YZ,50,FALSE,,194.247.103.117
428,Lisa,Roberts,5/10/1968,Female,19606.49,5,8/14/2011,Monthly,EF,5,FALSE,,249.210.200.230
429,Taylor,Walters,7/28/1941,Male,4783.05,19,11/22/2009,Monthly,GH,19,FALSE,,167.191.185.154
430,Hannah,Brock,2/9/1941,Female,9798.34,59,5/28/2011,Monthly,YZ,59,FALSE,,28.194.104.69
431,Kendra,Warner,4/15/1978,Female,15905.22,11,5/5/2009,Monthly,CD,11,FALSE,,52.116.143.91
432,Andrew,Perez,11/16/1968,Male,7761.32,63,11/29/2010,Monthly,GH,63,FALSE,,18.235.21.248
433,Laura,Waller,10/11/1993,Female,4577.3,75,4/24/2012,Monthly,UV,75,FALSE,,192.130.5.54
434,Randall,Oconnor,8/25/1973,Male,17630.03,7,5/7/2010,Monthly,OP,7,FALSE,,246.78.29.133
435,Isaiah,Ferguson,3/31/1969,Male,4654.95,54,4/23/2010,Monthly,EF,54,FALSE,,242.106.56.196
436,Jerome,Jones,12/4/1957,Male,15174.87,49,1/21/2008,Monthly,QR,49,FALSE,,183.133.153.182
437,Timothy,Rodgers,11/30/1981,Male,18356.13,7,6/16/2010,Monthly,QR,7,FALSE,,120.219.136.238
438,Jennifer,King,7/5/1996,Female,7160.21,47,1/21/2008,Monthly,GH,47,FALSE,,49.77.184.248
439,Breanna,Jones,5/8/1954,Female,18701.56,1,4/18/2009,Monthly,QR,1,FALSE,,170.209.233.156
440,Julia,Flores,4/19/1945,Female,5656.1,30,2/18/2008,Monthly,UV,30,FALSE,,154.200.204.78
441,Grant,Harris,7/8/1966,Male,3130.73,29,11/10/2008,Monthly,ST,29,FALSE,,244.114.213.172
442,Paul,Swanson,7/17/1959,Male,12697.9,51,5/8/2010,Monthly,AB,51,FALSE,,61.106.201.183
443,Julie,Greer,7/5/1940,Female,17302.02,43,5/28/2012,Monthly,ST,43,FALSE,,63.97.111.137
444,Audrey,Trujillo,9/5/1992,Female,2293.88,32,2/4/2008,Monthly,YZ,32,FALSE,,105.106.247.154
445,Kelly,Leon,12/16/1987,Female,3081.97,71,2/18/2011,Monthly,ST,71,FALSE,,166.193.230.37
446,Patricia,Gallagher,11/10/1982,Female,4838.26,74,9/24/2008,Monthly,YZ,74,FALSE,,22.26.147.206
447,Katie,Miller,9/22/1995,Female,20311.99,49,3/19/2011,Monthly,OP,49,FALSE,,176.205.25.168
448,Catherine,Leon,9/9/1981,Female,13358.02,72,7/14/2012,Monthly,ST,72,FALSE,,82.117.127.83
449,Jacqueline,Johnson,7/3/1979,Female,14358.49,64,3/23/2009,Monthly,YZ,64,FALSE,,185.211.112.48
450,Samantha,Thomas,3/5/1966,Female,9588.95,47,6/7/2010,Monthly,ST,47,FALSE,,3.246.121.152
451,Alison,Manning,7/19/1980,Female,20602.26,8,10/11/2011,Monthly,WX,8,FALSE,,96.163.102.182
452,Leonard,Martinez,6/15/1982,Male,9674.71,73,10/20/2011,Monthly,UV,73,FALSE,,96.7.23.158
453,Elizabeth,Dunlap,1/31/1961,Female,17405.03,61,12/6/2010,Monthly,ST,61,FALSE,,29.130.99.101
454,Michael,Robinson,9/27/1944,Male,8011.24,3,5/11/2012,Monthly,KL,3,FALSE,,226.135.164.64
455,Nathan,Russell,8/10/1987,Male,19062.14,69,4/11/2012,Monthly,WX,69,FALSE,,95.230.100.160
456,Paul,Jones,12/25/1992,Male,4858.34,1,1/25/2008,Monthly,YZ,1,FALSE,,150.152.90.147
457,Clifford,Murillo,4/4/1990,Male,8901.19,58,7/16/2009,Monthly,GH,58,FALSE,,143.22.195.119
458,Deborah,Higgins,12/5/1983,Female,14317.3,1,11/5/2010,Monthly,GH,1,FALSE,,63.9.117.127
459,Jennifer,Watts,7/7/1997,Female,623.76,23,1/21/2012,Monthly,WX,23,FALSE,,33.193.73.133
460,Catherine,Kennedy,5/31/1953,Female,20846.72,72,4/23/2011,Monthly,WX,72,FALSE,,72.165.0.212
461,Amanda,Juarez,2/4/1969,Female,19478.27,70,7/15/2012,Monthly,AB,70,FALSE,,114.44.230.231
462,David,Chen,9/26/1970,Male,18697.83,1,1/20/2010,Monthly,EF,1,FALSE,,143.48.124.168
463,Caitlyn,Rivera,1/1/1985,Female,19527.61,75,1/4/2008,Transaction,KL,6,FALSE,,168.107.244.34
464,Rhonda,Watkins,5/13/1996,Female,6677.21,33,11/21/2010,Monthly,IJ,33,FALSE,,92.140.38.97
465,Melanie,Preston,2/21/1962,Female,8305.97,40,11/14/2010,Monthly,OP,40,FALSE,,196.137.140.43
466,Tammy,Young,7/8/1965,Female,12154.96,25,6/20/2011,Monthly,GH,25,FALSE,,253.108.113.30
467,Maria,Morris,10/20/1980,Female,15729.16,61,5/17/2008,Monthly,IJ,16,FALSE,,215.254.231.1
